original_name,drug_name,dose,form
barty loper nasal spray 50 ml,barty loper,50 ml,nasal spray
bary care lotion spray 120 ml,bary care,120 ml,lotion spray
basebone 2 f.c. tabs,basebone,2 mg,tabs
basica antioxident 30cap,basica antioxident,0,cap
baskinta 100 mg 30 caps.,baskinta,100 mg,caps
bastab 20mg 10 tab.,bastab,20mg,tab
bath&shower 12,bath&shower,12 mg,0
batrafen 1% topical cream 10 gm,batrafen,1%,topical cream
batrafen 1% topical soln. 15 ml,batrafen,1%,topical soln.
batremost 120 ml lotion,batremost,120 ml,lotion
baumalgine oint. 20 gm,baumalgine,0,ointment
bausch and lomb 120 ml,bausch and lomb,120 ml,0
bausch and lomb 240 ml,bausch and lomb,240 ml,0
bausch and lomb protein removal 12 tab,bausch and lomb protein removal,0,tab
bausch& lomp sensitiv eyes protein remover,bausch& lomp sensitiv eyes protein remover,0,0
baycuten n cream 15 gm,baycuten n,0,cream
bayer children 81mg 36tab,bayer children,81mg,tab
bayer low dose 81gm 32tab,bayer low dose,81gm,tab
bayer low dose aspern 400tab,bayer low dose aspern,0,tab
bbs 300 mg igg 3 sachets,bbs igg,300 mg,sachets
bcg vaccin-vial 1 ml,bcg vaccin,1 ml,vial
bcg vaccin-vial 4 ml 120mg,bcg vaccin,120mg,vial
be active 30 capsules,be active,0,capsules
be diamon syrup 120 ml,be diamon,120 ml,syrup
be sure 200 ml vag.douche,be sure,200 ml,vag.douche
be-klairs skin cleansing soap 100 gm,be-klairs skin cleansing,0,soap
be-well 120 ml syrup,be-well,120 ml,syrup
bearfast hair tonic 5 vials 10 ml,bearfast hair tonic,10 ml,vials
bearo multivitamin 60 gummies,bearo multivitamin,0,gummies
beata cream 30 gm,beata,0,cream
beauticare cream,beauticare,0,cream
beauty gel 30 gm,beauty,0,gel
beautyreed cream 50 gm,beautyreed,0,cream
bebano lotion 120 ml,bebano,120 ml,lotion
bebano lotion 50 gm,bebano,50 gm,lotion
bebe-vit oral drops 30 ml,bebe-vit,30 ml,oral drops
bebejunior 400gm milk,bebejunior,400gm,milk
bebejunior 900gm milk,bebejunior,900gm,milk
bebelac 1 milk 400 gm,bebelac 1,400 gm,milk
bebelac 2 milk 400 gm,bebelac 2 milk,400 gm,0
bebelac 3 (bebejunior 1+) milk 250 gm,bebelac 3 (bebejunior 1+) milk,250 gm,0
bebelac 3 (bebejunior 1+) milk 400 gm,bebelac 3 (bebejunior 1+) milk,400 gm,0
bebelac 3 (bebejunior 1+) milk 900 gm,bebelac 3 (bebejunior 1+) milk,900 gm,0
bebelac ar milk 400 gm,bebelac ar milk,400 gm,0
bebelac ec milk 400 gm,bebelac ec milk,400 gm,0
bebelac lf milk 400 gm,bebelac lf milk,400 gm,0
bebelac premature milk 400 gm,bebelac premature milk,400 gm,0
bebeto 4gm/100 ml oral drops 30 ml,bebeto,4gm/100 ml,oral drops
bebovi syrup 120ml,bebovi,120ml,syrup
becal cream 40 gm,becal,40 gm,cream
becalocyrl 50 mg 28 f.c. tabs.,becalocyrl,50 mg,tabs
beclo 50mcg/dose nasal spray 200 doses,beclo,50mcg/dose,nasal spray
beclosone forte inhaler 0.1 mg/dose 200 doses,beclosone forte,0.1 mg/dose,inhaler
beclosone inhaler 50 mcg/dose 200 doses,beclosone,50 mcg/dose,inhaler
beclozone 0.025% cream 20 gm,beclozone,0.025%,cream
beco 100 tab.,beco,100 mg,tab
beco forte 30 tabs.,beco forte,0,tabs
beco-c syrup 125ml,beco-c,125ml,syrup
becomvast 30 sublingual tabs,becomvast,0,sublingual tabs
beconase 50mcg/100mg 200 dose spray,beconase,50mcg/100mg,spray
becorenz 3 amps. for i.m./i.v inj.,becorenz,0,amps
becotide 50mcg/1 dose 200 dose inhaler,becotide,50mcg/1 dose,inhaler
becovit syrup 100 ml,becovit,100 ml,syrup
becozym forte 20 dragees,becozym forte,0,dragees
becozym syrup 125 ml,becozym,125 ml,syrup
becozyme i.m./i.v. 12 amp,becozyme,0,amp
becozyme-c fort 30 tab,becozyme-c fort,0,tab
bedo massage cream 50 gm,bedo massage,50 gm,cream
bedoxine 20 tab.,bedoxine,0,tab
bedremine 100mg 30 exten. rel. tab.,bedremine,100mg,exten. rel. tab
bedremine 50 mg 30 ext. rel.tabs.,bedremine,50 mg,ext. rel.tabs
bedrevida 250mg/5ml pd. for oral susp. 60 ml,bedrevida,250mg/5ml,pd. for oral susp.
bedrevida 500 mg xl 14 f.c. tab.,bedrevida,500 mg,xl tab
bee care cream 30 gm,bee care,30 gm,cream
bee care cream 60 gm,bee care,60 gm,cream
bee pollen 226 gm granules,bee pollen,226 gm,granules
bee pollen 500 mg 14 cap,bee pollen,500 mg,cap
bee propolis 500 mg 100 caps. (illegal import),bee propolis,500 mg,caps
bee propolis 500 mg 12tab,bee propolis,500 mg,tab
bee propolis 500 mg 30 tab,bee propolis,500 mg,tab
bee pure 10 tabs,bee pure,0,tabs
bee tonic 10 cap,bee tonic,0,cap
bee tonic 20cap,bee tonic,0,cap
bee- power 8 gelcap,bee- power,0,gelcap
bee-s 20cap,bee-s,0,cap
beegu nose brand soothing & moisturizing spray 30ml,beegu nose brand soothing & moisturizing,30ml,spray
beegu nose brand soothing & moisturizing spray 70 ml,beegu nose brand soothing & moisturizing,70 ml,spray
beejaxin 1000mg 30 caps.,beejaxin,1000mg,caps
beejaxin 1400mg 30 caps.,beejaxin,1400mg,caps
actriazole 200mg 7 caps.,actriazole,200 mg,caps.
acucort cream 60 gm,acucort,Null,cream
acular ls 0.4% eye drops 5 ml,acular ls,0.4 %,eye drops
acupan 20mg/ml 3 amps.(n/a),acupan,20 mg/ml,amps.
acupan 30mg 20 tabs.(n/a),acupan,30 mg,tabs.
acyclostad 5% cream 10 gm,acyclostad,5 %,cream
acyclovir 1gm vial 5 ml,acyclovir,1 gm,vial
acyclovir 200mg 20 tab,acyclovir,200 mg,tab
acyclovir 250mg 3 vials,acyclovir,250 mg,vials
acyclovir 3% eye oint. 5 gm,acyclovir,3 %,eye oint.
acyclovir 400 stada 35 tabs.,acyclovir stada,400 mg,tabs.
acyclovir 800 stada 35 tab.,acyclovir stada,800 mg,tab.
acyclovir-misr 5% topical cream 10 gm,acyclovir-misr,5 %,topical cream
ad-muc oral oint. 10 gm,ad-muc,Null,oral oint.
adagel 0.1% topical gel. 30 gm,adagel,0.1 %,topical gel.
adalat la 30mg 30 f.c. tabs.,adalat la,30 mg,tabs.
adalat retard 20 mg 30 tab,adalat retard,20 mg,tab
adam 90 veg. caps. (now),adam,Null,veg. caps.
adamat 250mg 30caps.,adamat,250 mg,caps.
adamine 100mg 20 caps.,adamine,100 mg,caps.
adancor 10mg 30 breakable tabs.,adancor,10 mg,breakable tabs.
adancor 20mg 30 breakable tabs.,adancor,20 mg,breakable tabs.
adanoid 0.1% top. gel 30 gm,adanoid,0.1 %,top. gel
adant 25mg/2.5ml intra-articular prefilled syringe,adant,25 mg/2.5 ml,intra-articular prefilled syringe
adapalene 0.1% gel 30 gm,adapalene,0.1 %,gel
adapalene duo forte gel 30 gm,adapalene duo forte,Null,gel
adaptan 250mg/5ml oral solution 100 ml,adaptan,250 mg/5 ml,oral solution
adaptan 300 mg 10 soft gelatin cap.,adaptan,300 mg,soft gelatin cap.
adaptan 400 mg 10 soft gelatin caps.,adaptan,400 mg,soft gelatin caps.
adcetris 50 mg pd. conc. for i.v. inf.,adcetris,50 mg,pd. conc.
adcocare cream 20 gm,adcocare,Null,cream
adcocare cream 40 gm,adcocare,Null,cream
adcocetine 1% oint. 15 gm,adcocetine,1 %,oint.
adcoclindace 10mg/30ml top. soln.,adcoclindace,10 mg/30 ml,top. soln.
adcoclindace 150mg 16 caps.,adcoclindace,150 mg,caps.
adcoclindace 300 mg 16 caps.,adcoclindace,300 mg,caps.
adcocort 4mg 10 tab,adcocort,4 mg,tab
adcocycline 3% oint. 15 gm,adcocycline,3 %,oint.
adcoform 15 gm oint,adcoform,Null,oint
adcokion 10mg 20 chew.tab.,adcokion,10 mg,chew.tab.
adcokion 10mg/ml 5 amp. for i.m. inj.,adcokion,10 mg/ml,amp.
adcomex sterile eye drops 10 ml,adcomex,Null,sterile eye drops
adcopantin 5% topical cream 20 gm,adcopantin,5 %,topical cream
adcopantin 5% topical cream 40 gm,adcopantin,5 %,topical cream
adcostigmine 0.5mg/ml 5 amp.,adcostigmine,0.5 mg/ml,amp.
adcostigmine 5 mg 20 tab.,adcostigmine,5 mg,tab.
adcotrexin 20 caps.,adcotrexin,Null,caps.
adcozole 2% topical cr. 15 gm,adcozole,2 %,topical cr.
addamel n 20 i.v amp 10 ml,addamel n,Null,i.v amp
addo-g 30 hard gelatin capsules,addo-g,Null,hard gelatin capsules
beejaxin 600 mg 30 caps.,beejaxin,600 mg,capsules
beena soft cream 30 gm,beena soft,30 gm,cream
beesline 4 in 1 whitening cleanser 150 ml,beesline 4 in 1 whitening,150 ml,cleanser
beesline after sun cooling lotion 200 ml,beesline after sun cooling,200 ml,lotion
beesline after sun repairing milk 200 ml,beesline after sun repairing,200 ml,milk
beesline beeswax ointment fragrance-free 60 ml,beesline beeswax fragrance-free,60 ml,ointment
beesline body pearl polish 10 sachets x 8 ml,beesline body pearl,8 ml,polish
beesline brown tan dry feel oil spray 150 ml,beesline brown tan dry feel,150 ml,oil spray
beesline chapped nipples cream 35 ml,beesline chapped nipples,35 ml,cream
beesline daily use shampoo fragrance-free 150 ml,beesline daily use fragrance-free,150 ml,shampoo
beesline deo whitening arabian oud roll-on 50 ml,beesline deo whitening arabian oud,50 ml,roll-on
beesline deo whitening beauty pearl roll-on 50 ml,beesline deo whitening beauty pearl,50 ml,roll-on
beesline deo whitening beauty pearl spray 150 ml,beesline deo whitening beauty pearl,150 ml,spray
beesline deo whitening cool breeze roll-on 50 ml,beesline deo whitening cool breeze,50 ml,roll-on
beesline deo whitening cotton candy roll-on 50 ml,beesline deo whitening cotton candy,50 ml,roll-on
beesline deo whitening elder rose spray 150 ml,beesline deo whitening elder rose,150 ml,spray
beesline deo whitening fragrance-free spray 150 ml,beesline deo whitening fragrance-free,150 ml,spray
beesline deo whitening hair delaying roll-on 50 ml,beesline deo whitening hair delaying,50 ml,roll-on
beesline deo whitening invisible touch roll-on 50 ml,beesline deo whitening invisible touch,50 ml,roll-on
beesline deo whitening invisible touch spray 150 ml,beesline deo whitening invisible touch,150 ml,spray
beesline deo whitening pacific islands roll-on 50 ml,beesline deo whitening pacific islands,50 ml,roll-on
beesline deo whitening sensifresh spray 150 ml,beesline deo whitening sensifresh,150 ml,spray
beesline deo whitening sport pulse roll-on 50 ml,beesline deo whitening sport pulse,50 ml,roll-on
beesline deo whitening sport pulse spray 150 ml,beesline deo whitening sport pulse,150 ml,spray
beesline eye contour serum 30 ml,beesline eye contour,30 ml,serum
beesline eye contour whitening mask 10 sachets x 8 ml,beesline eye contour whitening,8 ml,mask
beesline facial blackhead mask 10 sachets x 8 ml,beesline facial blackhead,8 ml,mask
beesline facial mud mask 60 ml,beesline facial mud,60 ml,mask
beesline facial purifying soap 85 gm,beesline facial purifying,85 gm,soap
beesline facial super moisture mask 10 sachets x 8 ml,beesline facial super moisture,8 ml,mask
beesline facial whitening mask 10 sachets x 8 ml,beesline facial whitening,8 ml,mask
beesline feet & heels repair cream 150 gm,beesline feet & heels repair,150 gm,cream
beesline feminine hygienic wash 200 ml,beesline feminine hygienic,200 ml,wash
beesline honey moisturizing soap 85 gm,beesline honey moisturizing,85 gm,soap
beesline kids sunscreen cream spf 50 - 60 ml,beesline kids sunscreen spf 50,60 ml,cream
beesline kids sunscreen lotion spf 50 - 200 ml,beesline kids sunscreen spf 50,200 ml,lotion
beesline lip & eye whitening makeup remover 150 ml,beesline lip & eye whitening,150 ml,makeup remover
beesline lip care flavour free 4.5 gm,beesline lip care flavour free,4.5 gm,lip care
beesline lip care shea butter & avocado oil 4.5 gm,beesline lip care shea butter & avocado oil,4.5 gm,lip care
beesline lip care shimmery cherry 4.5 gm,beesline lip care shimmery cherry,4.5 gm,lip care
beesline lip care shimmery strawberry 4.5 gm,beesline lip care shimmery strawberry,4.5 gm,lip care
beesline moisturising body lotion 200 ml,beesline moisturising body,200 ml,lotion
beesline nourishing facial day cream (oily to combination) 50 ml,beesline nourishing facial day (oily to combination),50 ml,cream
beesline propolis facial wash 250 ml,beesline propolis facial,250 ml,wash
beesline pure carrot suntan oil spf 10 - 200 ml,beesline pure carrot suntan spf 10,200 ml,oil
beesline skin whitening serum spf 30 - 30 ml,beesline skin whitening spf 30,30 ml,serum
beesline suntan jelly 150 ml,beesline suntan,150 ml,jelly
beesline suntan jelly gold 150 ml,beesline suntan gold,150 ml,jelly
beesline suntan oil gold 200 ml,beesline suntan gold,200 ml,oil
beesline ultrascreen cream invisible sunfilter spf 50 - 60 ml,beesline ultrascreen invisible sunfilter spf 50,60 ml,cream
beesline white sapphire luxury mask 5 sachets x 30 ml,beesline white sapphire luxury mask,30 ml,mask
beesline whitening & lifting facial foam 150 ml,beesline whitening & lifting facial foam,150 ml,foam
beesline whitening body lotion bridal vanilla 200 ml,beesline whitening body lotion bridal vanilla,200 ml,lotion
beesline whitening body lotion papaya 200 ml,beesline whitening body lotion papaya,200 ml,lotion
beesline whitening body lotion wild berries 200 ml,beesline whitening body lotion wild berries,200 ml,lotion
beesline whitening day cream spf 30 - 50 ml,beesline whitening day cream spf 30,50 ml,cream
beesline whitening day gel spf 30 - 50 ml,beesline whitening day gel spf 30,50 ml,gel
beesline whitening facial exfoliating soap 85 gm,beesline whitening facial exfoliating soap,85 gm,soap
beesline whitening facial toner 200 ml,beesline whitening facial toner,200 ml,toner
beesline whitening facial wash 250 ml,beesline whitening facial wash,250 ml,wash
beesline whitening intimate wash 200 ml,beesline whitening intimate wash,200 ml,wash
beesline whitening lifting night cream 50 ml,beesline whitening lifting night cream,50 ml,cream
beesline whitening mud soap 85 gm,beesline whitening mud soap,85 gm,soap
beesline whitening sensitive zone cream 50 ml,beesline whitening sensitive zone cream,50 ml,cream
beesline whitening sensitive zone soap 85 gm,beesline whitening sensitive zone soap,85 gm,soap
beesline whitening sunfilter spf 50 - 60 ml,beesline whitening sunfilter spf 50,60 ml,sunfilter
beevitox 30 caps.,beevitox,0,cap
befast massage cream 50 gm,befast massage cream,50 gm,cream
beflare soap 100 gm,beflare soap,100 gm,soap
begonia shampoo 150 ml,begonia shampoo,150 ml,shampoo
bekcium 250 mg 10 caps,bekcium,250 mg,cap
bekcium 250mg 30 caps.,bekcium,250 mg,cap
bekcium 500mg 10 caps,bekcium,500 mg,cap
bekcium 500mg 30 caps.,bekcium,500 mg,cap
beldex 100 mg /ml amp,beldex,100 mg/ml,amp
belegantroya 30 caps.,belegantroya,0,cap
bellacid 30 tab.,bellacid,0,tab
belladonna phenobarbitone 1000 tab.,belladonna phenobarbitone,0,tab
bellen oral gel 25 gm,bellen oral gel,25 gm,gel
bellfero 20 piece,bellfero,0,0
bellyroc cream 50 gm,bellyroc cream,50 gm,cream
bema hair loss bio lotion amp. 10 * 10 ml,bema hair loss bio lotion,10 ml,amp
bemastrim 10 mg 7 f.c. tab.,bemastrim,10 mg,tab
bemastrim 20 mg 10 tabs,bemastrim,20 mg,tab
bemastrim 40 mg 10 tabs,bemastrim,40 mg,tab
bemofil 500 i.u.vial (n/a),bemofil,500 i.u.,vial
ben jex vag.douche 200 ml,ben jex vag.douche,200 ml,douche
ben ten topical lotion 60 ml,ben ten topical lotion,60 ml,lotion
benafin 1% cream 15 gm,benafin 1%,15 gm,cream
benalex 120ml syrup,benalex,120 ml,syrup
benchima 30 tabs,benchima,0,tab
bendafolin 10mg/ml soln. for i.m./i.v. inj. or inf.,bendafolin,10mg/ml,soln
bendafolin 50mg soln. for i.m./i.v. inj. or inf.,bendafolin,50mg,soln
bendamustine-accord 100 mg vial,bendamustine-accord,100 mg,vial
bendamustine-accord 25 mg 5 vials,bendamustine-accord,25 mg,vial
bendatreotid 0.1mg/ml 5 amp. for subcutaneous inj.,bendatreotid,0.1mg/ml,amp
bendatreotid 0.2mg/ml vial 5 ml s.c.(n/a yet),bendatreotid,0.2mg/ml,vial
bendax 100mg/5ml susp. 60ml,bendax,100mg/5ml,susp
bendax 200mg 6 tab.,bendax,200mg,tab
benefix 1000 i.u. vial,benefix,1000 i.u.,vial
benefix 250 i.u. vial,benefix,250i.u.,vial
benefix 500 i.u. vial,benefix,500i.u.,vial
benegast 10 sachets,benegast,0,sachets
benfotwins 30 tabs,benfotwins,0,tabs
bengay cream 57gm imp,bengay,57gm,cream
bengiride 0.5 mg 30 caps.,bengiride,0.5mg,caps.
bennel life cap,bennel life,0,cap
benogen 10 sachet,benogen,0,sachet
benosense gel 50 ml,benosense,50ml,gel
benox 0.4% eye drops 10 ml,benox,0.4%,eye drops
benoxidia 0.4% eye drops 30*0.5ml sdu,benoxidia,0.4%,eye drops
benphora 30 f.c. tablets,benphora,0,tablets
benprostex 10mg s.r.tab.,benprostex,10mg,s.r.tab.
beny cream 25 gm,beny,25gm,cream
beny cream 50 gm,beny,50gm,cream
benylin paed.syrup 120 ml,benylin,120ml,paed.syrup
benzabiotic 1.2 m.i.u. i.m. vial.,benzabiotic,1.2m.i.u.,vial
benzacillin 1.2 m.i.u.for i.m.inj vial.,benzacillin,1.2m.i.u.,vial
benzanil gel 80 gm,benzanil,80gm,gel
benzocaine 20% topical spray 50 ml,benzocaine,20%,topical spray
benzoic & salicylic oint,benzoic & salicylic,0,oint
benzoic acid 15 gm ointment,benzoic acid,15gm,ointment
benzoin co tincture 30 ml,benzoin co,30ml,tincture
benzoin co. (tincture) 60 ml,benzoin co.,60ml,tincture
benzoin co. 30ml,benzoin co.,30ml,0
benzoram soap,benzoram,0,soap
benzovieri 0.5mg/5ml i.v. amp.(n/a yet),benzovieri,0.5mg/5ml,amp.
benzyl benzoate 20% cream 40 gm,benzyl benzoate,20%,cream
benzyl benzoate 25% lotion 120ml,benzyl benzoate,25%,lotion
benzyl benzoate for inj 1000.000 i.u vial,benzyl benzoate,1000.000i.u.,vial
benzyl penicillin 1 m.i.u.  vial.,benzyl penicillin,1m.i.u.,vial
benzyl soap,benzyl,0,soap
beoste fort gel,beoste fort,0,gel
beoste fotre cream,beoste fotre,0,cream
bepanthen cream 30 gm,bepanthen,30gm,cream
bepanthen lotion 200 ml,bepanthen,200ml,lotion
bepanthen ointment 30 gm,bepanthen,30gm,ointment
bepra 20mg 14 f.c. tab.,bepra,20mg,tab.
bepra 20mg 21 f.c. tab.,bepra,20mg,tab.
berberil-n 0.05% eye drops 10 ml,berberil-n,0.05%,eye drops
beriate p 250i.u. vial,beriate p,250i.u.,vial
beriate p 500i.u. vial,beriate p,500i.u.,vial
beriglobin p 160mg/ml i.m.amp.,beriglobin p,160mg/ml,i.m.amp.
berirab p 1500i.u./10ml i.m inj.(n/a),berirab p,1500i.u./10ml,i.m inj.
berirab p 300i.u./2ml i.m inj.,berirab p,300i.u./2ml,i.m inj.
berirab p 750i.u./5ml i.m inj.,berirab p,750i.u./5ml,i.m inj.
berocca stay sharp 15eff,berocca stay sharp,0,eff
berotec 0.05% syrup 100ml,berotec,0.05%,syrup
berotec 2.5mg 20 tab.,berotec,2.5mg,tab.
beroz neo 30 tab,beroz neo,0,tab
beslena cream 120 gm,beslena,120 gm,cream
best flex massage gel 75gm,best flex,75 gm,massage gel
best flex massage spray 120ml,best flex,0,massage spray
besto stark 100ml massage spray,besto stark,0,massage spray
besto stark 50 gm massage gel,besto stark,50 gm,massage gel
bestra tech syrup 120 ml,bestra tech,0,syrup
beta 10% antiseptic solution 100ml,beta,10%,antiseptic solution
beta carotene forte 15mg 20 caps.,beta carotene forte,15 mg,caps.
beta forte 12 cap,beta forte,0,cap
beta sea sanitizer spray 100 ml,beta sea,0,sanitizer spray
beta sea sanitizer spray 200 ml,beta sea,0,sanitizer spray
beta-alanine powder 500 gm,beta-alanine,500 gm,powder
betabalance 24 mg 30 tab.,betabalance,24 mg,tab.
betacare 14 cap,betacare,0,cap
betacin powder 30 grams,betacin,30 grams,powder
betaclotri cream 15 gm,betaclotri,15 gm,cream
betaclotri plus cream 15 gm,betaclotri plus,15 gm,cream
betacor 80mg 30 tab.,betacor,80 mg,tab.
betaderm 0.1% cream 15 gm,betaderm,0.1%,cream
betaderm 0.1% cream 30 gm,betaderm,0.1%,cream
betaderm 0.1% oint. 15 gm,betaderm,0.1%,oint.
betadine 10% (20g) oint,betadine,10%,oint
betadine 10% (60g) oint.,betadine,10%,oint.
betadine 10% 10 sterile gauze dressing 10*10 cm,betadine,10%,sterile gauze dressing
betadine 200mg 14 vaginal ovule,betadine,200 mg,vaginal ovule
betadine antiseptic soln. 10% 120 ml,betadine,10%,antiseptic soln.
betadine antiseptic soln. 10% 60 ml,betadine,10%,antiseptic soln.
betadine antiseptic solution 1 litre,betadine,0,antiseptic solution
betadine antiseptic solution 4 litre,betadine,0,antiseptic solution
betadine dry powder spray 2.5% 55 gm,betadine,2.5%,dry powder spray
betadine mouth wash & gargle 1% 120 ml,betadine,1%,mouth wash & gargle
betadine shampoo 7.5% 120 ml,betadine,7.5%,shampoo
betadine shampoo 7.5% 60 ml,betadine,7.5%,shampoo
betadine skin cleanser 7.5% 120 ml,betadine,7.5%,skin cleanser
betadine surgical scrub 1 litre,betadine,0,surgical scrub
betadine surgical scrub 4 litre,betadine,0,surgical scrub
betadine surgical scrub 7.5% 120 ml,betadine,7.5%,surgical scrub
betadine vaginal douche 10% 120 ml,betadine,10%,vaginal douche
betaferon 250 mcg/ml pd solutn. for inj,betaferon,250 mcg/ml,pd solutn.
betafos 1 amp. 2ml,betafos,0,amp.
betafucin cream 15 gm,betafucin,15 gm,cream
betagan 0.5% eye drops 5 ml,betagan,0.5%,eye drops
betallerge 0.25/2 mg 30 tabs.,betallerge,0.25/2 mg,tabs.
betaloc 100mg 20 tab.,betaloc,100 mg,tab.
betamethasone dipropionate 0.05% cream 20 gm,betamethasone dipropionate,0.05%,cream
betamethasone dipropionate 0.05% oint. 20 gm,betamethasone dipropionate,0.05%,oint.
betamethasone valerate 0.1 % oint. 15 gm,betamethasone valerate,0.1%,oint.
betamethasone valerate 0.1% cream 15 gm,betamethasone valerate,0.1%,cream
betanil 10% antiseptic solution 100 ml,betanil,10%,antiseptic solution
betapanthen cream 20 gm,betapanthen,20 gm,cream
betapronate 0.05% gel 20 gm,betapronate,0.05%,gel
betapronate plus cream 30 gm,betapronate plus,0,cream
betarose feminine wash 240ml,betarose feminine,0,wash
betarose vag douch 120 ml,betarose,0,vag douch
betasalic lotion 30 ml,betasalic,0,lotion
betasalic topical oint. 15 gm,betasalic,0,topical ointment
betaserc 16mg 60 tab,betaserc,16mg,tab
betaserc 24mg 40 tabs,betaserc,24mg,tabs
betaserc 8mg 100 tab,betaserc,8mg,tab
betasine 8 mg 10 tab,betasine,8 mg,tab
betasone 0.5mg 12 tab,betasone,0.5mg,tab
betasotal 80 mg 10 tablets,betasotal,80 mg,tablets
betathalmic 0.5% eye drops 10 ml,betathalmic,0.5%,eye drops
betathalmic 0.5% eye drops 5 ml,betathalmic,0.5%,eye drops
betatryps 20 tabs,betatryps,0,tabs
betaval 0.1% cream 20 gm,betaval,0.1%,cream
betaval 0.1% oint. 15 gm,betaval,0.1%,ointment
betaval-c cream 20 gm,betaval-c,0,cream
betaval-s oint. 15 gm,betaval-s,0,ointment
betaval-s oint. 20 gm,betaval-s,0,ointment
betavidone 1% mouth wash & gargle,betavidone,1%,mouth wash & gargle
betavidone 10% antiseptic topical oint.,betavidone,10%,antiseptic topical ointment
